overfitting,train_accuracy,test_accuracy,n_estimators,max_depth,max_features,min_samples_leaf,
0.10858348474299978,0.37390263367917,0.2653191489361702,200,5,1,1
0.10996572764372597,0.3711359404096834,0.2611702127659574,200,5,1,2
0.10922104679266204,0.37113594040968334,0.2619148936170213,200,5,1,3
0.10089770366722706,0.37536578877361004,0.274468085106383,200,5,3,1
0.1039300006226192,0.3768023410481511,0.2728723404255319,200,5,3,2
0.10361031396987658,0.374780526735834,0.27117021276595743,200,5,3,3
0.10140230821913931,0.3726789039638202,0.2712765957446809,200,5,5,1
0.09770496906714665,0.370683692471402,0.27297872340425533,200,5,5,2
0.10491419175538996,0.37736100026602826,0.2724468085106383,200,5,5,3
0.09624164416747322,0.3685820696993881,0.2723404255319149,200,5,7,1
0.09515041913591776,0.36557595105081137,0.2704255319148936,200,5,7,2
0.09448537693931724,0.3650172918329343,0.27053191489361705,200,5,7,3
0.09549656710419807,0.36709231178504914,0.27159574468085107,200,5,9,1
0.09315526424524401,0.3637935621175844,0.2706382978723404,200,5,9,2
0.09530983794920556,0.3649906890130354,0.26968085106382983,200,5,9,3
0.09735737775438241,0.3637403564777867,0.2663829787234043,200,5,10,1
0.09560249726896575,0.365389731311519,0.2697872340425532,200,5,10,2
0.0939802346708325,0.36568236233040696,0.27170212765957447,200,5,10,3
0.0952292936668308,0.36214418728385206,0.26691489361702125,200,5,12,1
0.09294224357994713,0.3628358606012237,0.26989361702127657,200,5,12,2
0.0941921516021123,0.3624900239425379,0.26829787234042557,200,5,12,3
0.09044016346583794,0.35501463155094437,0.26457446808510643,200,5,14,1
0.0917700780538056,0.3554934823091248,0.2637234042553192,200,5,14,2
0.09565440106864098,0.36054801808991754,0.26489361702127656,200,5,14,3
0.09469644484443013,0.35863261505719607,0.26393617021276594,200,5,16,1
0.09544140870421625,0.35969672785315243,0.2642553191489362,200,5,16,2
0.09099924719679864,0.35716945996275606,0.2661702127659574,200,5,16,3
0.09046687948922583,0.35546687948922584,0.265,200,5,18,1
0.09623861597414435,0.357196062782655,0.26095744680851063,200,5,18,2
0.09586685571649323,0.35937749401436553,0.2635106382978723,200,5,18,3
0.1879585165814811,0.5240223463687151,0.33606382978723404,200,6,1,1
0.18633464083363044,0.5182495344506517,0.33191489361702126,200,6,1,2
0.18692055379146777,0.5212822559191274,0.3343617021276596,200,6,1,3
0.18279932417517103,0.5254588986432561,0.3426595744680851,200,6,3,1
0.18306563538288256,0.5267890396382017,0.3437234042553191,200,6,3,2
0.1871883366445355,0.5281457834530461,0.3409574468085106,200,6,3,3
0.18072385140910036,0.521681298217611,0.34095744680851064,200,6,5,1
0.18633639548770903,0.5248470337855814,0.33851063829787237,200,6,5,2
0.1845806093743808,0.5230912476722531,0.3385106382978723,200,6,5,3
0.18080230142693,0.5166533652567172,0.33585106382978724,200,6,7,1
0.18330307970091642,0.5195796754455972,0.33627659574468083,200,6,7,2
0.17878116633554647,0.5171854216546954,0.3384042553191489,200,6,7,3
0.17574708642520365,0.5090449587656292,0.3332978723404255,200,6,9,1
0.17933691056358342,0.5067837190742217,0.3274468085106383,200,6,9,2
0.1792042926763004,0.5081404628890663,0.32893617021276594,200,6,9,3
0.17542683375501622,0.5048949188613993,0.32946808510638304,200,6,10,1
0.1797362075699172,0.5081404628890661,0.3284042553191489,200,6,10,2
0.1762512947649047,0.5048683160415004,0.3286170212765957,200,6,10,3
0.17428135595139044,0.4978983772279862,0.32361702127659575,200,6,12,1
0.17404272299672274,0.5006384676775738,0.32659574468085106,200,6,12,2
0.1736168797722346,0.49946794360202185,0.32585106382978724,200,6,12,3
0.17417471826481684,0.4969406757116254,0.3227659574468086,200,6,14,1
0.17244528026353778,0.49425379090183563,0.32180851063829785,200,6,14,2
0.17236530199860756,0.493535514764565,0.3211702127659574,200,6,14,3
0.17478550768934698,0.4935089119446661,0.31872340425531914,200,6,16,1
0.16821480928042198,0.487682894386805,0.319468085106383,200,6,16,2
0.16970516151307785,0.4914072891726523,0.32170212765957445,200,6,16,3
